Ticker,environmentScore,socialScore,governanceScore,totalEsg,ratingYear,ratingMonth,Trading_Days,Mean_Daily_Excess_Return,Annualized_Excess_Return,Sharpe_Ratio,Cumulative_Return,Annualized_Return,Mean_Daily_Return,Volatility,Beta,Downside_Deviation,Excess_Return_Std,VaR_5pct,Max_Drawdown,Market_Cap_Billions,Log_Market_Cap,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Unknown,Sector_Utilities
EXC,7.38,9.05,6.44,22.86,2023.0,9.0,250,-0.0003141027141557831,-0.07915388396725734,-0.36889410870013045,-0.047511914131821875,-0.04788276120376411,-0.00010284753232631543,0.21456893867504118,0.25559732623360776,0.17151093871735412,0.21457074564343495,-0.01949084849428367,-0.19646274356417773,44.247543808,3.789799862749517,0,0,0,0,0,0,0,0,0,0,1
EXPD,4.15,7.56,4.84,16.56,2023.0,9.0,250,0.00010438692450189115,0.02630550497447657,0.13063205102139144,0.06049669802671631,0.06099514151895713,0.0003156421063313598,0.20137091856284145,0.6422000226335006,0.15656290524542021,0.2013709864370801,-0.021259639603096125,-0.14363747332382298,20.557285376,3.0232153976284315,0,0,0,0,0,0,1,0,0,0,0
EXPE,4.27,13.31,10.08,27.65,2023.0,9.0,250,0.001118679568366583,0.2819072512283789,0.6505029051532094,0.2694167812839907,0.27184172634145143,0.0013299347501960525,0.43336777495035445,1.208541456440295,0.35047356489085696,0.43336816637580255,-0.02783223855495731,-0.31347587308652664,32.590395392,3.484017625086399,0,1,0,0,0,0,0,0,0,0,0
EXR,4.23,3.72,7.26,15.2,2023.0,9.0,250,0.0012345990083032952,0.3111189500924304,1.0395945061745093,0.37390357435619337,0.37739944425977323,0.0014458541901327688,0.2992647714486714,0.9895580160038299,0.16845472966327416,0.29926952118791317,-0.0263930514696084,-0.1950647837245924,28.710684672,3.3572693417065063,0,0,0,0,0,0,0,1,0,0,0
F,7.43,6.41,8.51,22.35,2023.0,9.0,250,-0.00024042559203351233,-0.06058724919244511,-0.15935553957822743,-0.07825376738658074,-0.0788544419414483,-2.9170410204042097e-05,0.3801990169176682,1.2634634657548327,0.34402538469514005,0.38020171343151143,-0.03208583721951891,-0.332646054236473,51.918016512,3.9496658688925925,0,1,0,0,0,0,0,0,0,0,0
FAST,9.28,8.29,7.1,24.67,2023.0,9.0,250,0.0005809824529723772,0.14640757814903907,0.6865214753640928,0.19203911023783204,0.19371548790187543,0.0007922376348018449,0.21326074799168696,0.6459045775092456,0.1410211955781814,0.21326001210871465,-0.01772760398882033,-0.20823767403279572,47.643480064,3.863745791021487,0,0,0,0,0,0,1,0,0,0,0
FCX,15.26,9.96,6.4,31.61,2023.0,9.0,250,0.00028140566275263064,0.07091422701366293,0.20644815275957396,0.06724504670912723,0.06780084701447775,0.0004926608445821006,0.34349394402293243,1.3630215409124,0.20333719340541137,0.34349654412383357,-0.036305475175024346,-0.2796208527510172,64.904065024,4.1729102569411465,0,0,0,0,0,0,0,0,0,0,0
FDS,4.32,8.75,5.3,18.37,2023.0,9.0,250,-0.00024613919891178443,-0.06202707812576968,-0.3042432811975686,-0.029025476094315272,-0.02925424994875503,-3.48840170823132e-05,0.20387262523533856,0.6351419450590082,0.1671366295404804,0.2038732881186971,-0.021715869481401834,-0.19063328635289967,10.987783168,2.3967840345108344,0,0,0,0,1,0,0,0,0,0,0
FDX,5.66,8.42,5.61,19.68,2023.0,9.0,250,0.0004920002711501401,0.12398406832983531,0.4299347442896313,0.14484418751641615,0.1460837493684355,0.0007032554529796064,0.2883787077419193,0.8083581740595215,0.20875187575964663,0.2883788062644032,-0.020008363356651397,-0.16149975833395905,64.720224256,4.170073737762775,0,0,0,0,0,0,1,0,0,0,0
FE,10.77,8.99,5.79,25.56,2023.0,9.0,250,0.0006816209291987633,0.17176847415808835,0.9647483531092009,0.23059680187484188,0.23264128168892273,0.0008928761110282333,0.178042418728286,0.28334298998407725,0.11986020943782594,0.1780448482803947,-0.018672730894219166,-0.11677056058273612,25.942960128,3.2559002867956304,0,0,0,0,0,0,0,0,0,0,1
FFIV,4.14,7.61,5.4,17.15,2023.0,9.0,250,0.0007457378077045743,0.18792592754155274,0.7737569143661345,0.23412911210274423,0.23620780674015296,0.000956992989534042,0.2428709786820923,0.9517910062240904,0.17397121418071312,0.24287463420666502,-0.01904257371256581,-0.15688278990452925,14.413195264,2.6681441247785704,0,0,0,0,0,0,0,0,1,0,0
FI,4.12,8.74,6.77,19.64,2023.0,9.0,250,0.001255225639315302,0.3163168611074561,1.8417893144586441,0.4217084079023208,0.42571597571820163,0.0014664808211447737,0.17174000510209497,0.7330411756377222,0.10620784482146838,0.17174432418749858,-0.01560868308725822,-0.10958568668549126,34.314950656,3.5355811383878315,0,0,0,0,0,0,0,0,1,0,0
FIS,4.09,8.17,5.21,17.48,2023.0,9.0,250,0.0013968851873038298,0.35201506720056513,1.5016380391580098,0.4546576659194823,0.45902551372564804,0.0016081403691332987,0.23441554987262755,0.8517242675714737,0.12061945973017467,0.23442071792343855,-0.020464902073776603,-0.19010818790741563,34.821758976,3.5502424493191658,0,0,0,0,0,0,0,0,1,0,0
FITB,1.19,8.15,7.5,16.84,2023.0,9.0,250,0.0017869717491663958,0.45031688078993176,1.5217808357592204,0.5781885334850845,0.5839597980407265,0.0019982269309958656,0.2959109220728411,0.9678561542670147,0.16493713161956997,0.2959144117262244,-0.025028099955412823,-0.1682413150835916,30.0246528,3.402018804202268,0,0,0,0,1,0,0,0,0,0,0
FMC,14.35,8.92,7.46,30.73,2023.0,9.0,250,-0.0009272495546222938,-0.23366688776481806,-0.5000999216614677,-0.24985474993415002,-0.25157803208823604,-0.0007159943727928298,0.4672344687034211,0.9184239458557748,0.33136503480799917,0.46724040065535954,-0.03942800635511649,-0.39469866062668235,1.658938368,0.5061778604278099,0,0,0,0,0,0,0,0,0,0,0
FRT,2.27,4.34,5.82,12.42,2021.0,9.0,250,0.0005128733953648925,0.1292440956319529,0.6171305391184136,0.17275140590621296,0.17424740731588928,0.0007241285771943613,0.20942411990443174,0.6492672849559924,0.12706065540990105,0.20942748323001698,-0.021158838315663345,-0.14049340117057393,8.436886016,2.1326132850768205,0,0,0,0,0,0,0,1,0,0,0
FTNT,2.5,10.03,6.37,18.9,2023.0,9.0,250,0.0010068694541371975,0.2537311024425738,0.6442135363464707,0.2602267197394521,0.26256071765948397,0.0012181246359666642,0.39385622461898884,0.7239161147050246,0.2541847395423628,0.3938617991195271,-0.02915111850824897,-0.24195976979630338,66.603843584,4.198762287352572,0,0,0,0,0,0,0,0,1,0,0
FTV,16.09,13.97,4.7,34.76,2023.0,9.0,250,-0.00035030452651021326,-0.08827674068057374,-0.39171161878228156,-0.058466151777449515,-0.058919823946780636,-0.00013904934468074293,0.22535547725489927,1.012286379319368,0.20347169789976036,0.22536155796195342,-0.01976490632322949,-0.22343259444591496,18.185578496,2.9006288896459207,0,0,0,0,0,0,0,0,1,0,0
GD,9.37,18.9,6.93,35.19,2023.0,9.0,250,0.0009690694332105474,0.24420549716905796,1.3716083338371858,0.3224366824613438,0.32539670483157224,0.0011803246150400174,0.17804383329190618,0.3915365757859889,0.09924402742309696,0.17804317103110132,-0.014213079326136373,-0.06901375766077698,91.114323968,4.512115025363767,0,0,0,0,0,0,1,0,0,0,0
GE,14.24,15.41,10.9,40.55,2023.0,9.0,250,0.0025427634553285426,0.6407763907427927,2.305484160577732,0.9152560130112868,0.9252389932464586,0.0027540186371580156,0.2779326049661167,1.1818555882028974,0.1656892137202938,0.2779357159331862,-0.02241294392717538,-0.0899888756628767,301.101154304,5.707446269103721,0,0,0,0,0,0,1,0,0,0,0
GEN,3.35,8.2,5.39,16.94,2023.0,9.0,250,0.0010008021527358898,0.2522021424894442,0.8189213444045921,0.2926233498801585,0.29528033680455,0.0012120573345653606,0.30796628326228387,0.8254622262869096,0.20946085321718338,0.3079687007948379,-0.024050180579614566,-0.19941778207843694,16.706839552,2.815818189590333,0,0,0,0,0,0,0,0,1,0,0
GILD,1.0,14.34,7.62,22.97,2023.0,9.0,250,2.6101257628932896e-05,0.00657751692249109,0.027183395490336597,0.030658818360599582,0.030907840993204205,0.00023735643945840056,0.24196684170168647,0.19746565604407307,0.18726190976700047,0.24196818697021594,-0.023999807197927416,-0.27654942303195906,150.41060864,5.013368945198393,0,0,0,0,0,1,0,0,0,0,0
GIS,8.32,8.72,4.09,21.13,2023.0,9.0,250,0.00021048714319118813,0.05304276008417941,0.27667884386693475,0.09116982514004168,0.09193173065042837,0.0004217423250206588,0.19170766767272437,-0.15099444455225686,0.12656214752755554,0.19171238155704334,-0.0191186494467297,-0.12721687659132086,24.55812096,3.201042592208722,0,0,1,0,0,0,0,0,0,0,0
GL,1.58,8.28,10.49,20.35,2023.0,9.0,250,0.0007026800331605297,0.1770753683564535,0.2745554289207737,-0.057424801002514236,-0.057870643508199815,0.0009139352149899996,0.6449519971872494,0.19584870552802755,0.8084215263195161,0.6449530757869324,-0.025001038373715548,-0.6170560708236009,10.641434624,2.3647553079070422,0,0,0,0,1,0,0,0,0,0,0
GLW,5.53,4.81,6.13,16.48,2023.0,9.0,250,0.0008876631236534738,0.2236911071606754,0.8609378012271566,0.2735848355686792,0.276051206145824,0.0010989183054829408,0.25981817655278794,0.812004892821628,0.14939096861385245,0.25982261069479395,-0.02140618171151839,-0.18268403251145834,73.70727424,4.300101495003125,0,0,0,0,0,0,0,0,1,0,0
GM,9.83,11.48,7.19,28.5,2023.0,9.0,250,0.0015521555604529978,0.3911432012341554,1.2816359948719005,0.48419789566110305,0.4888938841418369,0.0017634107422824705,0.30518429668066,0.9899667466181629,0.1928155818929651,0.3051905555081185,-0.02764945860591804,-0.2152532291817601,72.40552448,4.28228260145297,0,1,0,0,0,0,0,0,0,0,0
GOOGL,1.56,11.16,11.51,24.22,2023.0,9.0,250,0.0006858560173432791,0.17283571637050635,0.6224927296030259,0.20433436880737932,0.2061270481408759,0.0008971111991727497,0.2776527653553878,1.2780178289268025,0.22380723081984835,0.2776509799250613,-0.02437573442247443,-0.17203682733384104,3891.261341696,8.266488636418066,1,0,0,0,0,0,0,0,0,0,0
GPC,4.67,5.18,3.8,13.66,2023.0,9.0,250,-0.00039819119687396526,-0.10034418161223925,-0.3929272235670688,-0.07621877214764794,-0.07680448540563745,-0.00018693601504449854,0.2553724600420301,0.7346996594066664,0.20767686066476576,0.25537599736993405,-0.02386795040903144,-0.19794350979408964,18.117750784,2.896892163991879,0,1,0,0,0,0,0,0,0,0,0
GPN,3.65,10.68,6.54,20.87,2023.0,9.0,250,-0.0006710045250188938,-0.16909314030476125,-0.615229402485976,-0.14158679362028204,-0.14263458314067767,-0.00045974934318942406,0.27484060945146216,1.0919714645903822,0.203510806003559,0.27484567483527533,-0.024954873524668818,-0.3365232269452327,19.12956928,2.9512352677778804,0,0,0,0,0,0,1,0,0,0,0
GRMN,4.78,11.63,4.25,20.66,2023.0,9.0,250,0.0021046430701790702,0.5303700536851257,2.0752985542004887,0.7284986015055275,0.7360826015944029,0.0023158982520085445,0.25556183394642545,0.7585726132377915,0.13707122096194008,0.2555632550370332,-0.01576720428257047,-0.09875093017015063,39.189843968,3.6684176307797816,0,0,0,0,0,0,0,0,1,0,0
GS,0.88,12.76,11.82,25.45,2023.0,9.0,250,0.001663822283796598,0.4192832155167427,1.8746420678320475,0.5584911713875331,0.5640332486714155,0.001875077465626068,0.2236574222103769,0.9890560596639003,0.1420791209488264,0.2236604110787015,-0.01897636910569017,-0.1586325057325071,258.693332992,5.555643317665467,0,0,0,0,1,0,0,0,0,0,0
GWW,4.54,5.55,5.91,16.0,2023.0,9.0,250,0.0011805076757060644,0.29748793427792825,1.4240128276006017,0.385688880263664,0.3893096674812666,0.0013917628575355345,0.2089083400907886,0.7819547758126004,0.14279792352062762,0.20890818433088293,-0.019615283559759725,-0.14619980806428676,46.66226688,3.842935848353591,0,0,0,0,0,0,1,0,0,0,0
HAL,9.79,8.9,6.94,25.63,2023.0,9.0,250,-0.0010589134326134584,-0.26684618501859153,-1.0016605511228553,-0.21904046520714904,-0.2205835638336181,-0.000847658250783991,0.26640492584925873,0.5822306624996806,0.19248479642462246,0.26640380787628964,-0.03095245275551646,-0.2894128302400526,24.256530432,3.188685877294737,0,0,0,1,0,0,0,0,0,0,0
HAS,0.04,2.88,4.16,7.08,2023.0,9.0,250,-0.0002527030326675419,-0.06368116423222056,-0.19027497273397184,-0.06360759987887332,-0.06409979308687053,-4.144785083807245e-05,0.33467080958251927,0.8972999428092753,0.23301273633632172,0.33467966552414,-0.031005023493767755,-0.4119582810634692,11.381331968,2.431974466488714,0,1,0,0,0,0,0,0,0,0,0
HBAN,1.97,11.19,8.68,21.84,2023.0,9.0,250,0.0010943009279415147,0.2757638338412617,0.9932486062640409,0.3342245909761574,0.33730593604397363,0.0013055561097709823,0.2776338723685834,0.94262306932085,0.16518432386405862,0.27763827918018125,-0.025680779351624404,-0.154121889833865,26.614173696,3.2814439195900706,0,0,0,0,1,0,0,0,0,0,0
HCA,3.9,17.72,7.22,28.84,2023.0,9.0,250,0.0012748319340140843,0.32125764737154927,1.3377986115926845,0.40874612648130215,0.4126136444476025,0.0014860871158435549,0.2401312641310136,0.6493192849012149,0.17971803128375613,0.24013901987017577,-0.02199321929879674,-0.19215503645059254,113.884643328,4.7351860354458335,0,0,0,0,0,1,0,0,0,0,0
HD,3.32,5.56,3.76,12.64,2023.0,9.0,250,0.00027771610867381263,0.06998445938580078,0.3378823542123789,0.10634086362331718,0.10723566248869476,0.0004889712905032809,0.20712346581671062,0.986552394781909,0.12575254392652202,0.2071267070129725,-0.019537222573597277,-0.17737855247532766,353.018314752,5.866519938737555,0,1,0,0,0,0,0,0,0,0,0
HES,18.93,7.2,6.98,33.11,2023.0,9.0,250,-0.0005952360549409462,-0.14999948584511844,-0.575712420275346,-0.12175572367186116,-0.12266743330221663,-0.0003839808731114785,0.2605456099240528,0.5438998835231769,0.20472207587233568,0.26054585685919057,-0.02794633566974378,-0.2105611803658082,,,0,0,0,0,0,0,0,0,0,1,0
HIG,1.81,7.24,7.58,16.63,2023.0,9.0,250,0.0017433409287919614,0.4393219140555743,2.408529170765135,0.6029269361445178,0.6089888584783447,0.00195459611062143,0.18239911036998013,0.44090863497496374,0.13115618270970852,0.1824025714066862,-0.016343314998520413,-0.07690812646556745,36.392042496,3.5943501379961926,0,0,0,0,1,0,0,0,0,0,0
HLT,6.11,7.0,4.45,17.56,2023.0,9.0,250,0.0013661062697441402,0.34425877997552334,1.7385048027594558,0.454569532381788,0.4589364083887877,0.0015773614515736103,0.19802053671839281,0.9340123739743031,0.11915101194132147,0.19802003389872483,-0.018213356151997293,-0.11556157077459368,64.031502336,4.159375186257177,0,1,0,0,0,0,0,0,0,0,0
HOLX,4.57,12.08,8.35,25.0,2023.0,9.0,250,0.00016330124857586516,0.04115191464111802,0.23285417875878373,0.08146958058340181,0.08214740575140844,0.000374556430405332,0.17672492396028633,0.34575552519406366,0.1028148756411841,0.17672826341565362,-0.016557874901116595,-0.12132251078128,16.711205888,2.816079505652799,0,0,0,0,0,1,0,0,0,0,0
HON,10.99,10.59,7.04,28.62,2023.0,9.0,250,0.00023411226952345344,0.058996291919910265,0.3681439339225617,0.10361486456660951,0.10448566016325156,0.00044536745135292336,0.16025337298790202,0.6367387200681278,0.11104801478695173,0.16025333160132968,-0.01669955793556084,-0.10662554048616478,128.931487744,4.8592811605169555,0,0,0,0,0,0,1,0,0,0,0
HPE,0.95,4.14,5.6,10.69,2023.0,9.0,250,0.00031350735858474244,0.0790038543633551,0.23233755928527133,0.07730819423726687,0.07795016393131182,0.0005247625404142073,0.3400384895631018,1.325277324928537,0.2273544932474323,0.340039099172733,-0.030364873048030122,-0.23443227122078117,30.7827712,3.426955156846681,0,0,0,0,0,0,0,0,1,0,0
HPQ,0.11,5.05,6.09,11.26,2023.0,9.0,250,0.0006510062356481299,0.16405357138332874,0.5639441307897693,0.19130718819200898,0.1929766747501347,0.0008622614174776019,0.2909022004296206,0.7923548424771444,0.1606883051838355,0.2909039431859708,-0.025420537898842716,-0.16527633085795476,24.336560128,3.191979751688618,0,0,0,0,0,0,0,0,1,0,0
HRL,13.31,10.68,6.0,30.0,2023.0,9.0,250,-0.0007147859277512542,-0.18012605379331606,-0.6368121546340442,-0.1523438035510416,-0.1534638688638671,-0.0005035307459217834,0.2828514697622957,0.29131353367455143,0.22772427232785009,0.28285586649461614,-0.022783229818356624,-0.26976867591505044,13.386962944,2.5942813187413654,0,0,1,0,0,0,0,0,0,0,0
HSIC,2.0,5.67,6.28,13.95,2023.0,9.0,250,-0.00040824574476198896,-0.10287792768002121,-0.419706333823677,-0.07596588786218039,-0.07654973938815446,-0.0001969905629325213,0.2451146047580926,0.536355501020901,0.16303574039456495,0.24511883521691458,-0.02087323434358317,-0.20665261994469478,8.92777984,2.1891677458366967,0,0,0,0,0,1,0,0,0,0,0
HST,3.25,4.58,5.52,13.35,2023.0,9.0,250,0.00034963199428485626,0.08810726255978378,0.37110829156504366,0.11883698510629026,0.11984250798829166,0.0005608871761143264,0.23741577796126598,1.075165912476426,0.15090667651818937,0.23741658314401026,-0.02492625288271519,-0.24728130669345744,12.022909952,2.486813992319877,0,0,0,0,0,0,0,1,0,0,0
HSY,10.52,10.4,5.14,26.05,2023.0,9.0,250,-0.0005372370105325925,-0.1353837266542133,-0.6602762521546656,-0.09721771312392313,-0.09795605922231532,-0.00032598182870312504,0.2050377862877491,0.26215596588925494,0.12153641138492435,0.2050410357973931,-0.020983238686143695,-0.15504095547623792,36.967727104,3.61004529158876,0,0,1,0,0,0,0,0,0,0,0
HUBB,5.6,9.09,4.91,19.6,2023.0,9.0,250,0.0007492951036798347,0.18882236612731834,0.6399832279175638,0.2173013572997886,0.21921779038228761,0.0009605502855093041,0.2950379513635274,1.3261748534294753,0.2317930660053051,0.29504267907414683,-0.030395007341291497,-0.17544341647805606,23.411857408,3.153242620858573,0,0,0,0,0,0,1,0,0,0,0
HUM,0.01,16.71,5.74,22.47,2023.0,9.0,250,-0.00104117513613007,-0.26237613430477763,-0.8079980216909369,-0.23043352837834286,-0.23204440777681545,-0.0008299199543006006,0.3247269104304287,0.0696161136068127,0.34852407979567274,0.32472373355034995,-0.03188206036062008,-0.42372334813230844,31.012411392,3.434387491843342,0,0,0,0,0,1,0,0,0,0,0
IBM,1.78,6.22,6.14,14.14,2023.0,9.0,250,0.0011290202200996695,0.2845130954651167,1.3214974865208637,0.3662971579500265,0.36971283785377795,0.0013402754019291407,0.21529314025965374,0.7006001434623161,0.15123499958619224,0.21529597927133468,-0.016501707815298035,-0.16862173278062778,287.842369536,5.6624130022973,0,0,0,0,0,0,0,0,1,0,0
ICE,1.7,9.25,8.82,19.78,2023.0,9.0,250,0.0011309519446111352,0.2849998900420061,1.767933151539493,0.3806512272657838,0.3842185187557956,0.0013422071264406039,0.1611998192502973,0.6261869968115469,0.09425783687036453,0.1612051280297742,-0.015297480756160175,-0.10419161801703952,90.33981952,4.503578332438321,0,0,0,0,1,0,0,0,0,0,0
IDXX,2.62,7.1,8.94,18.66,2023.0,9.0,250,-0.00029261167003081514,-0.07373814084776542,-0.2580547714246052,-0.05859692439114261,-0.059051579152122335,-8.135648820134834e-05,0.2857436296999729,1.2305567923679006,0.1725111072565682,0.2857460857657856,-0.02504241474927325,-0.2111221064985012,57.131352064,4.0453530389012755,0,0,0,0,0,1,0,0,0,0,0
IEX,10.28,13.72,5.34,29.34,2023.0,9.0,250,-0.0005382687182004566,-0.13564371698651506,-0.7002247135590612,-0.09549677224605757,-0.09622275635136202,-0.0003270135363709905,0.19370816669074667,0.7961731370904849,0.13428840696849056,0.19371455242856703,-0.01973550620027022,-0.22495627224554676,13.366504448,2.592751909510921,0,0,0,0,0,0,1,0,0,0,0
IFF,10.49,5.57,6.63,22.69,2023.0,9.0,250,0.0014869818500139933,0.37471942620352633,1.4695509866722096,0.4802846670999299,0.48493691105028436,0.001698237031843464,0.2549868400235972,0.7648326437868563,0.15553292584735579,0.25498906101385194,-0.02292262433263205,-0.1126918780960493,17.217366016,2.8459185265565754,0,0,0,0,0,0,0,0,0,0,0
INCY,1.06,16.3,7.41,24.76,2023.0,9.0,250,-1.3117434050832543e-05,-0.0033055933808098007,-0.01241525474861995,0.014994607885229438,0.015115466834603408,0.00019813774777863508,0.2662488934244003,0.29749885436576623,0.14759589719612182,0.26625256168644007,-0.02429477780186528,-0.23141608169673875,20.127002624,3.002062327620989,0,0,0,0,0,1,0,0,0,0,0
INTC,4.93,7.32,6.62,18.87,2023.0,9.0,250,-0.0017364583883208323,-0.43758751385684974,-0.89606820280971,-0.39797867937495746,-0.4004177506373814,-0.0015252032064913639,0.4883464267118351,1.8543268962768429,0.4683112672576927,0.4883417495283853,-0.046055035547710184,-0.6258865169610858,197.525700608,5.2858687055358065,0,0,0,0,0,0,0,0,1,0,0
INTU,0.97,10.7,4.73,16.41,2023.0,9.0,250,0.00047823831846030595,0.1205160562519971,0.4527891574207487,0.14676134964107068,0.14801835412466868,0.0006894935002897739,0.26616442603527524,1.3071113357133874,0.2168851797380917,0.2661637415049872,-0.026774380938785484,-0.1600848101533239,187.538587648,5.233984625025721,0,0,0,0,0,0,0,0,1,0,0
IP,15.15,4.5,4.81,24.47,2023.0,9.0,250,0.0012313651791700532,0.3103040251508534,1.069584145580476,0.3759590809473663,0.3794766793650961,0.0014426203609995243,0.2901144062358584,0.558342745527827,0.18411352717657517,0.29011651531394733,-0.026323720005423865,-0.1794369226476481,20.625176576,3.0265124934447036,0,1,0,0,0,0,0,0,0,0,0
IPG,0.04,5.0,5.28,10.32,2023.0,9.0,250,-0.00011648721370476636,-0.029354777853601122,-0.1349132605334827,0.00030681400916621193,0.00030926890075266833,9.476796812470761e-05,0.21757822179897032,0.8423791150242799,0.1372386909310585,0.21758259890484136,-0.02205800321996223,-0.15928147781821955,8.999164928,2.197131787253575,1,0,0,0,0,0,0,0,0,0,0
IQV,1.3,10.62,7.22,19.14,2023.0,9.0,250,0.00042074105015983644,0.10602674464027878,0.3539713160501049,0.12133910310046025,0.12236693218853811,0.0006319962319893048,0.2995306352937825,1.2698336613977184,0.16591925759884418,0.2995348488216786,-0.026389075803096955,-0.20181399966478814,38.462255104,3.6496773734910684,0,0,0,0,0,1,0,0,0,0,0
IRM,5.0,3.74,5.76,14.5,2023.0,9.0,250,0.0022119934403440813,0.5574223469667084,2.326052149278747,0.780537667811305,0.7887744173314559,0.002423248622173547,0.23963925958937346,1.0089515534861258,0.1451537101731718,0.23964309963538516,-0.022500842345850165,-0.10606056633658727,24.92114944,3.21571681805616,0,0,0,0,0,0,0,1,0,0,0
ISRG,3.65,9.58,7.84,21.07,2023.0,9.0,250,0.001788239835636498,0.4506364385803975,1.624421899363529,0.5870300540283409,0.59290484196861,0.001999495017465966,0.27741028327421574,1.1523338417802942,0.18146003571975752,0.2774134224347524,-0.02638386582984835,-0.16031057266953636,206.245888,5.329069088046349,0,0,0,0,0,1,0,0,0,0,0
IT,0.11,13.17,5.64,18.93,2023.0,9.0,250,0.001288994826333767,0.32482669623610927,1.216513245198265,0.40543931963693214,0.40927126354735455,0.0015002500081632325,0.2670158746822555,1.1513611127930095,0.16911922355331435,0.2670145167085046,-0.020855567854355543,-0.14597087858234495,17.401812992,2.856574395735096,0,0,0,0,0,0,0,0,1,0,0
ITW,7.0,11.78,6.52,25.29,2023.0,9.0,250,-6.995638701621394e-05,-0.017629009528085913,-0.11276859519899464,0.023487074719158896,0.023677178465254523,0.00014129879481325193,0.15632473364052663,0.5881867871608629,0.11538985803360485,0.15632906924997395,-0.01837534702815396,-0.1375725558757981,72.787550208,4.287544926951769,0,0,0,0,0,0,1,0,0,0,0
IVZ,0.73,11.02,11.04,22.79,2023.0,9.0,250,0.00024342412459378048,0.06134287939763268,0.1942170152115476,0.06612597757563154,0.06667224261161997,0.00045467930642325096,0.31584240789723517,1.3234496630060248,0.23659076780375168,0.3158470916197326,-0.027668728137838248,-0.22228317177224277,11.702089728,2.45976743508575,0,0,0,0,1,0,0,0,0,0,0
J,5.29,11.46,5.62,22.37,2022.0,8.0,250,0.000313701876687575,0.0790528729252689,0.3702448547367505,0.11449253538894433,0.1154594351537428,0.0005249570585170449,0.21351234562007584,0.8203961392122545,0.18341579815412928,0.21351511550775407,-0.01739787787560022,-0.12782331073198788,16.761404416,2.8190788872473305,0,0,0,0,0,0,1,0,0,0,0
JBHT,3.28,6.55,5.0,14.82,2023.0,9.0,250,-0.0004699975725870342,-0.11843938829193262,-0.43600250430747595,-0.09664632134884132,-0.09738056591121058,-0.00025874239075756764,0.27164631284330726,1.02639374288878,0.2181338357432554,0.27164841284582913,-0.02350561733486394,-0.29312553816908055,18.237952,2.9035046976404812,0,0,0,0,0,0,1,0,0,0,0
JCI,4.49,4.55,5.39,14.43,2023.0,9.0,250,0.0007081669049047516,0.1784580600359974,0.7044157514771674,0.21863499434113365,0.2205642187986374,0.000919422086734224,0.25333662045671856,1.0834435194966783,0.21343100217759808,0.25334194992342085,-0.02519948544669194,-0.17566410056627463,74.750451712,4.3141552552224365,0,0,0,0,0,0,1,0,0,0,0
JKHY,4.32,8.66,5.68,18.66,2023.0,9.0,250,0.00022035603570501723,0.055529720997664345,0.29461764959316544,0.09457234802047143,0.0953639112847533,0.0004316112175344816,0.18847716854558327,0.5965724792946436,0.11275099598637175,0.18848063269238888,-0.01741978233613959,-0.11536733352393289,13.2039936,2.5805193292892237,0,0,0,0,0,0,0,0,1,0,0
JNJ,0.92,15.02,8.03,23.98,2023.0,9.0,250,-3.209404041850852e-05,-0.008087698185464147,-0.05223902442734646,0.033524458038665106,0.033797135812959844,0.00017916114141095757,0.154815426249182,0.10286526038736732,0.09983622602604016,0.15482100353371728,-0.01680334064764587,-0.11958046193960589,486.5089536,6.187255305567703,0,0,0,0,0,1,0,0,0,0,0
JNPR,1.82,7.2,5.8,14.82,2023.0,9.0,250,0.001041322954737687,0.2624133845938971,1.0085746263986701,0.3265097842561644,0.329511631881098,0.0012525781365671591,0.2601801344170174,0.21080895339228117,0.08670800688477172,0.26018241756775085,-0.012683954910609214,-0.14666669796674564,,,0,0,0,0,0,0,0,0,0,1,0
JPM,1.11,16.45,11.7,29.26,2023.0,9.0,250,0.0015612718059722086,0.39344049510499657,2.1456709636038065,0.5311264939208145,0.5363535206349153,0.0017725269878016798,0.1833609749070289,0.6390964507052359,0.16028049898467953,0.1833647850853075,-0.014146840697509478,-0.1013049371298754,866.282504192,6.764211072676916,0,0,0,0,1,0,0,0,0,0,0
K,10.64,13.35,4.38,28.37,2023.0,9.0,250,0.001378086021069311,0.34727767730946635,1.2438824005692244,0.4334555272155065,0.4375908415277272,0.0015893412028987787,0.279179953626426,-0.2556657805226001,0.13343670681071598,0.27918851263635974,-0.01826548862354173,-0.14764942954006394,28.92711936,3.364779541268508,0,0,1,0,0,0,0,0,0,0,0
KEY,1.59,9.16,10.66,21.42,2023.0,9.0,250,0.0016079651604176638,0.40520722042525126,1.1081258463181236,0.4757784469447437,0.4803804212110121,0.0018192203422471302,0.3656660126784584,1.2411320284143819,0.20373644507881686,0.3656689551747206,-0.03369614485484681,-0.1665250604857977,21.118896128,3.050168190805444,0,0,0,0,1,0,0,0,0,0,0
KEYS,1.2,1.75,4.65,7.6,2023.0,9.0,250,0.0005191360429556683,0.1308222828248284,0.44736985484237024,0.1511800828816272,0.15247738814279876,0.0007303912247851397,0.29242056465810234,1.379004235328181,0.20281613930420767,0.29242534204930587,-0.02579019418859972,-0.2579247310558166,36.174024704,3.5883413116565257,0,0,0,0,0,0,0,0,1,0,0
