Ticker,Trading_Days,Mean_Daily_Excess_Return,Annualized_Excess_Return,Sharpe_Ratio,Cumulative_Return,Annualized_Return,Mean_Daily_Return
JCI,250,0.0007081669049047516,0.1784580600359974,0.7044157514771674,0.21863499434113365,0.2205642187986374,0.000919422086734224
JKHY,250,0.00022035603570501723,0.055529720997664345,0.29461764959316544,0.09457234802047143,0.0953639112847533,0.0004316112175344816
JNJ,250,-3.209404041850852e-05,-0.008087698185464147,-0.05223902442734646,0.033524458038665106,0.033797135812959844,0.00017916114141095757
JNPR,250,0.001041322954737687,0.2624133845938971,1.0085746263986701,0.3265097842561644,0.329511631881098,0.0012525781365671591
JPM,250,0.0015612718059722086,0.39344049510499657,2.1456709636038065,0.5311264939208145,0.5363535206349153,0.0017725269878016798
K,250,0.001378086021069311,0.34727767730946635,1.2438824005692244,0.4334555272155065,0.4375908415277272,0.0015893412028987787
KEY,250,0.0016079651604176638,0.40520722042525126,1.1081258463181236,0.4757784469447437,0.4803804212110121,0.0018192203422471302
KEYS,250,0.0005191360429556683,0.1308222828248284,0.44736985484237024,0.1511800828816272,0.15247738814279876,0.0007303912247851397
KHC,250,0.0002066297932791104,0.05207070790633582,0.25586489736051365,0.08747692799098172,0.08820674162708064,0.00041788497510858035
KIM,250,0.0007534950350976053,0.18988074884459655,0.7379225570024355,0.23199159230987565,0.23404957263454174,0.0009647502169270717
KLAC,250,0.002004984412962301,0.5052560720664999,1.3123221909201337,0.6161690079909081,0.6223877877198702,0.0022162395947917714
KMB,250,0.0003598194419312907,0.09067449936668526,0.5025435896321271,0.1349443331333937,0.1360942380240664,0.0005710746237607659
KMI,250,0.0007668450097831326,0.1932449424653494,1.1257285193224922,0.25845977029913647,0.26077634398423677,0.0009781001916126016
KMX,250,0.0001211522747859467,0.03053037324605857,0.08068651864228642,0.01160566163499821,0.011699047931582607,0.000332407456615415
KO,250,0.0006261639823930314,0.1577933235630439,1.1781013654637111,0.22188500324902738,0.22384544900873182,0.000837419164222503
KR,250,0.00045776644636870884,0.11535714448491463,0.5538369772466305,0.15724227086160036,0.1585950886109675,0.0006690216281981786
L,250,0.0009291864885196363,0.23415499510694837,1.5744003179781465,0.3152488514424079,0.3181353120256547,0.001140441670349106
LDOS,250,0.0017510906698184588,0.4412748487942516,2.3052638638345453,0.6037029581118194,0.6097740483665679,0.00196234585164793
LEN,250,0.001627048965113167,0.4100163392085181,1.3175265263480649,0.5088678272248912,0.5138415045771916,0.0018383041469426343
LH,250,0.0003059763419598683,0.07710603817388681,0.361119432874712,0.11283762877327486,0.11378985197418912,0.0005172315237893395
LKQ,250,-0.0010001404333076236,-0.25203538919352114,-0.8781396924509184,-0.21335348982755387,-0.21486225319930718,-0.0007888852514781553
LLY,250,0.002147600102221657,0.5411952257598576,1.7880836165123615,0.7232145263478589,0.7307329493131993,0.0023588552840511294
LMT,250,0.0007974983148958845,0.2009695753537629,1.1457952935267661,0.26757103143805794,0.26997766723206507,0.001008753496725353
LNT,250,0.0004875665503109624,0.12286677067836253,0.6558044883614648,0.17031531203672134,0.17178871271456742,0.0006988217321404303
LOW,250,0.00016064913592116236,0.040483582252132916,0.17484810707499757,0.06877126089603625,0.06934008089641774,0.0003719043177506315
LRCX,250,0.0007187896136428235,0.18113498263799152,0.46423194241014243,0.16959653550983966,0.17106327559513135,0.0009300447954722928
LULU,250,-0.0017376530565604868,-0.4378885702532427,-1.2590526571135194,-0.3580494330551408,-0.36032172772802507,-0.0015263978747310182
LUV,250,-0.00025955402949946315,-0.06540761543386471,-0.17414754555511808,-0.07956715448533913,-0.08017746585034391,-4.829884766999254e-05
LVS,250,-0.0014235620374072975,-0.35873763342663895,-1.2743697637116256,-0.29018748476516654,-0.29213114968963383,-0.001212306855577829
LYB,250,-0.000232025427149398,-0.0584704076416483,-0.3103682441012267,-0.022481967366707267,-0.022659769854190492,-2.0770245319929185e-05
MA,250,0.00044688782455580003,0.11261573178806161,0.6855032421090209,0.16307718993012266,0.1644836811917354,0.0006581430063852682
MAA,250,0.0003647304668521505,0.09191207764674192,0.4018572666557343,0.12545914125395674,0.12652379833930372,0.0005759856486816221
MAR,250,0.0004071208886725096,0.10259446394547242,0.47329479194547747,0.1402681667954233,0.14146620015664202,0.0006183760705019807
MAS,250,0.0010801430998591505,0.2721960611645059,1.006397611328282,0.3322169446140786,0.335277567043905,0.001291398281688621
MCD,250,-4.211809099670305e-05,-0.010613758931169169,-0.06057952918198042,0.02747918115475323,0.02770203189694964,0.00016913709083276674
MCHP,250,3.080070779805108e-05,0.007761778365108872,0.021938337582719222,-0.0015797454365209518,-0.0015923733325111655,0.00024205588962751643
MCK,250,0.0011061244069553555,0.27874335055274957,1.3669852326714251,0.3607217880219191,0.3640789073791897,0.0013173795887848239
MCO,250,0.0013244830146869112,0.33376971970110164,1.6343169486048026,0.4374041603987806,0.44158259009136036,0.0015357381965163822
MDLZ,250,-2.9263427883389538e-05,-0.007374383826614163,-0.041666289836119,0.030420362217238095,0.03066741934771322,0.00018199175394607959
MDT,250,0.00016077865866612922,0.040516221983864564,0.2160055686677678,0.07853408977642284,0.07918660861780058,0.0003720338404955969
MET,250,0.0006148924773097501,0.15495290428205702,0.7738115194367813,0.20497666686838434,0.20677544969334982,0.0008261476591392146
META,250,0.0023108350837051724,0.5823304410937035,1.579907518820498,0.7589243166546313,0.7668884433625764,0.0025220902655346436
MGM,250,-0.0006400579523072154,-0.16129460398141826,-0.47380691951776027,-0.15242386818744946,-0.15354446734575034,-0.00042880277047774616
MHK,250,0.0017784081472655613,0.44815885311092146,1.1259337284711783,0.52426804136695,0.5294167239414092,0.0019896633290950303
MKC,250,-0.00010961822700453272,-0.027623793205142244,-0.11046681826344601,-0.005344274298635265,-0.005386913129943327,0.00010163695482493739
MLM,250,0.000525631499237471,0.1324591378078427,0.5468843090561715,0.16784353841896849,0.16929404919558255,0.0007368866810669425
MMC,250,0.00043379137031799165,0.1093154253201339,0.7364541555908782,0.16212897554112682,0.16352672837486737,0.000645046552147464
MMM,250,0.0016482400935763726,0.4153565035812459,1.2120613571854475,0.5062107206790856,0.5111543314358022,0.0018594952754058412
MNST,250,-0.000835188101712414,-0.21046740163152833,-0.9218708469095864,-0.16657821920484628,-0.16779223257709752,-0.000623932919882946
MO,250,0.0006555479898443534,0.16519809344077707,0.8575761850540079,0.21899795315680515,0.22093066091927804,0.0008668031716738256
MOS,250,-0.0013343819216555999,-0.3362642442572112,-1.0384907539902466,-0.2830614607581997,-0.2849674999285233,-0.001123126739826131
MPC,250,0.000719860512541318,0.18140484916041213,0.6459468716113351,0.21348305679655155,0.21536293253979144,0.0009311156943707849
MRK,250,0.00017174150244789278,0.043278858616868976,0.21513189735114985,0.07838675252561145,0.07903800289725371,0.00038299668427736565
MRO,250,0.0001579141222174673,0.03979435879880176,0.1449563651649157,0.056805568923183225,0.057272786522117425,0.0003691693040469352
MS,250,0.0006668146821461382,0.16803729990082683,0.6805873860773795,0.20827989049973317,0.210110106128784,0.0008780698639756068
MSCI,250,0.00022781890880183898,0.057410365018063424,0.20344770150047004,0.07240623422375148,0.0730061339056085,0.0004390740906313086
MSFT,250,0.0008211575181148784,0.20693169456494934,1.040902374385696,0.26921441611524766,0.2716373527143858,0.0010324126999443509
MSI,250,0.0016247522122372674,0.4094375574837914,2.336989797178045,0.5582347009227866,0.5637738072949794,0.0018360073940667378
MTB,250,0.0012008136684020982,0.3026050444373288,1.074918327830396,0.36855914191153505,0.3719986329101257,0.0014120688502315677
MTD,250,0.0006462499306278902,0.16285498251822833,0.4994226667653388,0.17716151824515047,0.17869853811721215,0.0008575051124573578
MU,250,0.0014009357811797503,0.35303581685729707,0.823642897073216,0.3672396462319498,0.3706652436959452,0.001612190963009216
NCLH,250,0.000663501382012981,0.1672023482672712,0.32307823712750894,0.09085364669367002,0.09161280060951826,0.0008747565638424522
NDAQ,250,0.0011839029835294108,0.2983435518494115,1.447701483702482,0.3877551739862686,0.39139794639583814,0.0013951581653588838
NDSN,250,5.955741780826379e-05,0.015008469287682475,0.06889438391054739,0.04500836340270431,0.04537647923855492,0.0002708125996377323
NEE,250,0.0007213706182017469,0.18178539578684022,0.5893794946586949,0.2039778499986069,0.20576714267593021,0.0009326258000312155
NEM,250,0.0012598169377316002,0.31747386830836327,0.8954304504637717,0.3578331588002692,0.36116001020082344,0.0014710721195610671
NFLX,250,0.0018591988929431145,0.46851812102166485,1.4445106707352988,0.5944120391941579,0.600373566632485,0.0020704540747725833
NI,250,0.0007416619994393064,0.1868988238587052,0.9490219410684986,0.2447289923963929,0.24691084938226004,0.0009529171812687769
NKE,250,-0.0007916720307909666,-0.19950135175932357,-0.5874543011058349,-0.18601016805388182,-0.18734926644289707,-0.0005804168489615018
NOC,250,0.0006121418957343609,0.15425975772505895,0.7151087644176818,0.2010698035839904,0.20283150390556393,0.0008233970775638297
NOW,250,0.0014886539346236078,0.3751407915251492,1.123212162411057,0.44699430160878784,0.4512778114634324,0.0016999091164530806
NRG,250,0.0031617173359723967,0.796752768665044,2.536558743769154,1.210923288671781,1.2250012726868262,0.003372972517801866
NSC,250,0.0007852277340148425,0.19787738897174031,0.7602970880726672,0.24120553155120494,0.24335301556975164,0.0009964829158443111
NTAP,250,0.001756171006055919,0.44255509352609157,1.3658215736284447,0.5556701494132457,0.5611795672382083,0.001967426187885386
NTRS,250,0.0005756090594953479,0.14505348299282766,0.5809786243368159,0.18010089279413344,0.18166532591522921,0.0007868642413248144
NUE,250,-0.0005766330866021716,-0.14531153782374726,-0.5387012971018676,-0.11977052931763732,-0.12066841665898576,-0.00036537790477270154
NVDA,250,0.003890587631675737,0.9804280831822857,1.9500966489860265,1.4607805876265063,1.478571634814433,0.004101842813505207
NVR,250,0.0012883105402482701,0.3246542561425641,1.2824324129078557,0.40912069919855343,0.4129922507136021,0.0014995657220777394
NWSA,250,0.0010304278203597948,0.2596678107306683,1.1728414284150823,0.33129694593877845,0.33434808044242414,0.001241683002189264
NXPI,250,0.0008160417589930227,0.20564252326624172,0.6058595162741497,0.22099436632677683,0.22294624920480421,0.0010272969408224916
O,250,0.00026559030068812773,0.06692875577340819,0.33970924968692845,0.10516013820607828,0.10604453375466227,0.00047684548251759423
OKE,250,0.0012379211444616947,0.31195612840434706,1.5818907733335734,0.4090007064900574,0.41287096578799765,0.0014491763262911652
OMC,250,0.0007699692802913534,0.19403225863342105,0.9554902538684502,0.25208828639194136,0.2543421962680912,0.0009812244621208242
ON,250,-0.0006709231501767594,-0.16907263384454338,-0.33483941573501147,-0.2165995819797959,-0.21812798439977255,-0.00045966796834729176
ORCL,250,0.0006447903362512142,0.16248716473530597,0.4750535099895976,0.16836180376728271,0.1698171104520534,0.0008560455180806833
ORLY,250,0.0005744031421852217,0.14474959183067587,0.7166557049694137,0.1926433649738737,0.1943254344805616,0.0007856583240146915
OXY,250,-0.0006084070387814777,-0.1533185737729324,-0.6712116083773749,-0.11754685130029419,-0.11842921304194332,-0.0003971518569520096
PANW,250,0.0018211855674776923,0.45893876300437847,1.0379873593226836,0.4943968333738098,0.4992072236863663,0.00203244074930716
PARA,250,-0.0005765322656788104,-0.14528613095106022,-0.2421598808999738,-0.23296699196859127,-0.2345927599351656,-0.00036527708384934387
PAYX,250,0.0001407223328931781,0.035462027889080885,0.18400023265071816,0.07189538654134386,0.07249091237137173,0.00035197751472264635
PCAR,250,0.0004691913487173695,0.11823621987677711,0.4926556887428644,0.15158050970971582,0.1528814738127704,0.000680446530546839
PCG,250,0.0005893537002458292,0.14851713246194898,0.731770509269528,0.1968409391664756,0.1985626163461689,0.0008006088820753012
PEG,250,0.0010098652865410491,0.25448605220834436,1.3973422567054734,0.33471074380165633,0.33779711054285366,0.0012211204683705216
PEP,250,-0.00021088761377341004,-0.05314367867089933,-0.31493977827413844,-0.013917421511927541,-0.014027976288113142,3.6756805605794864e-07
PFE,250,-0.000925567359127277,-0.2332429745000738,-0.9304923910032638,-0.1892118161371249,-0.1905711677711709,-0.0007143121772978103
PFG,250,2.005948942204764e-05,0.0050549913343560056,0.024888158631561304,0.03812313976967796,0.038433912390708924,0.0002313146712515187
PG,250,0.0002525231260635032,0.0636358277680028,0.41999652187519637,0.11021939929293212,0.111148443269377,0.00046377830789297455
PGR,250,0.0023649956700241316,0.5959789088460812,2.8159951042856903,0.8615294132089995,0.870806464498789,0.002576250851853601
PH,250,0.0013397678841668272,0.33762150681004044,1.2352315096798712,0.4207262802325207,0.42472320316298817,0.0015510230659962964
PHM,250,0.0018538492445280465,0.46717000962106775,1.4637168924841333,0.5932469838130081,0.5991948032479286,0.002065104426357516
PKG,250,0.0012125517740082224,0.30556304705007203,1.5775052647437515,0.40104303762134674,0.4048277845340875,0.0014238069558376917
PLD,250,2.908653048733195e-05,0.007329805682807652,0.027748383574008998,0.025925061817760664,0.026135149319331363,0.00024034171231679936
PM,250,0.0008605514419232672,0.21685896336466332,1.2751155267953505,0.28856605897041,0.2911822325958531,0.0010718066237527374
PNC,250,0.0015814115431940113,0.39851570888489085,1.5422618011501616,0.5144002167342387,0.5194366174552052,0.0017926667250234792
PNR,250,0.0008305699498318873,0.20930362735763558,0.7605910987523287,0.2498591260666141,0.2520911738407803,0.001041825131661356
PNW,250,0.0004357615384123266,0.10981190767990631,0.5433036921504909,0.1520336348134208,0.1533387406368678,0.0006470167202417989
PPG,250,-0.0005002415662659313,-0.1260608746990147,-0.6584362013535562,-0.08647277835578815,-0.08713350988943858,-0.000288986384436459
PPL,250,0.0008655398188968664,0.21811603436201032,1.2360907157925491,0.2887721951710691,0.2913904398854861,0.001076795000726336
PRU,250,0.0008111414146121432,0.20440763648226007,0.9410506351681692,0.26090132458808024,0.26324198019981115,0.0010223965964416123
PSA,250,0.0007754564061985041,0.19541501436202302,0.8444491663736801,0.24626546930350557,0.24846234056330285,0.0009867115880279767
PSX,250,0.000634863004967958,0.1599854772519254,0.6370001962371731,0.19749082317372513,0.19921864319887783,0.0008461181867974279
PTC,250,0.0006712184926233552,0.16914706014108552,0.81413046152787,0.2203747620980696,0.22232069098829133,0.0008824736744528263
PWR,250,0.001048147647876716,0.26413320726493245,0.7824455589656297,0.2955829915805843,0.29826981520794327,0.0012594028297061852
PYPL,250,0.0005471869598508666,0.1378911138824184,0.3993082695648393,0.13937392878536303,0.1405638640180149,0.0007584421416803369
QCOM,250,0.0017283894980521237,0.4355541535091352,1.1908140390040423,0.5191958053471062,0.5242867082969289,0.0019396446798815954
QRVO,250,0.0003116108760628491,0.07852594076783798,0.21957689389287424,0.06860306731919752,0.069170451645864,0.0005228660578923132
RCL,250,0.0021145526630276757,0.5328672710829743,1.540824909789375,0.6849539432882299,0.6920014800390608,0.0023258078448571444
REG,250,0.00048013269836418617,0.12099343998777491,0.6006166113035887,0.1650906099137941,0.16651567687363644,0.0006913878801936527
REGN,250,0.0012639242685427772,0.3185089156727799,1.8426680741009385,0.4245396804474335,0.42857796597673414,0.0014751794503722435
RF,250,0.0009069562362981717,0.22855297154713927,0.7451022503626108,0.2618534886959356,0.2642035462003962,0.001118211418127642
RJF,250,0.0003589567956141639,0.0904571124947693,0.39557480210461454,0.12367254562365515,0.12472121779917988,0.0005702119774436332
RL,250,0.001466156032449993,0.3694713201773982,1.1530468058476886,0.4473083060655485,0.45159526520916704,0.001677411214279458
RMD,250,0.0018012768863484374,0.4539217753598062,1.180424055876426,0.5391670363385268,0.5444862266738346,0.0020125320681779117
ROK,250,-0.0005788549171570694,-0.1458714391235815,-0.46048149164648483,-0.1338003204807342,-0.1347951149325759,-0.0003675997353276021
ROL,250,0.0008669563686140542,0.21847300489074167,0.9443982194045009,0.27457459148002417,0.27705081526423525,0.0010782115504435227
ROP,250,0.00026449938690637604,0.06665384550040676,0.3888114732576692,0.10984098102460149,0.11076667897751169,0.0004757545687358456
ROST,250,0.0007288607061476913,0.1836728979492182,0.8682065359579445,0.2375513918410812,0.23966331341121228,0.0009401158879771626
RSG,250,0.001278430742993332,0.32216454723431964,2.3109234126876212,0.4369221220437889,0.44109528362272354,0.0014896859248228064
RVTY,250,0.00019942687276019056,0.05025557193556802,0.15106348508423922,0.04806707864006232,0.04846078635951634,0.00041068205458965647
SBAC,250,4.030395590647978e-05,0.010156596888432906,0.03537444465787058,0.022418698028653594,0.022600059231110414,0.00025155913773594846
SBUX,250,-8.252387517169413e-05,-0.02079601654326692,-0.05493524941394579,-0.035000003114033174,-0.03527500575732567,0.00012873130665777232
SCHW,250,0.00023890253221963152,0.06020343811934714,0.2141040013057607,0.07603303263010575,0.07666404117318204,0.00045015771404910117
SHW,250,0.001064125735326138,0.2681596853021868,1.2410641798038742,0.34404332025733697,0.3472263638858655,0.0012753809171556078
SJM,250,-0.0009729787045263432,-0.24519063354063847,-1.0587422745568007,-0.19517161987422138,-0.19656840114173935,-0.0007617235226968789
SLB,250,-0.0013219043549638943,-0.33311989745090137,-1.2642958274942178,-0.26829669893528807,-0.2701229728514759,-0.0011106491731344241
SNA,250,7.353422238214845e-05,0.01853062404030141,0.08584733984014527,0.048868851684141124,0.049269279657860654,0.00028478940421162004
SNPS,250,0.0004757305274360424,0.11988409291388268,0.37378734683154474,0.12841785930115024,0.12950903876147857,0.0006869857092655137
SO,250,0.0008563899386618243,0.21581026454277974,1.206230479738456,0.28533174586240606,0.2879154586553674,0.0010676451204912935
SPG,250,0.0014006057646790552,0.3529526526991219,1.5132981412820212,0.4563571557756294,0.4607437513477526,0.0016118609465085277
SPGI,250,0.0009075828207700382,0.22871087083404962,1.2785481621209185,0.30184659838606653,0.3045967466188524,0.0011188380025995094
SRE,250,0.0004986250590849166,0.12565351488939897,0.6610329735153313,0.17299462130934362,0.1744928813817006,0.000709880240914388
STLD,250,0.0003767803453044039,0.09494864701670978,0.3368607534652848,0.11379309167944629,0.11475378599579411,0.0005880355271338744
STT,250,0.00076366112595323,0.19244260374021394,0.8923164456205873,0.24695777203762814,0.2491614134012614,0.0009749163077826956
STX,250,0.001197251181244442,0.3017072976735994,0.9393498909506356,0.3507463659960517,0.3539991704250758,0.001408506363073911
STZ,250,-0.00043989024237518,-0.11085234107854536,-0.5832964409632034,-0.07233699505835522,-0.07289406935213638,-0.00022863506054570894
SWK,250,0.0003179075524177662,0.08011270320927708,0.24648009999969248,0.08374805630162752,0.08444556811801052,0.0005291627342472326
SWKS,250,2.94968379816965e-05,0.007433203171387518,0.021362711593813036,-0.0008206050969542522,-0.0008271672218733706,0.00024075201981116302
SYF,250,0.0016923903915545704,0.42648237867175176,1.4212729350480164,0.5388854426316196,0.5442013994838943,0.0019036455733840417
SYK,250,0.0008251863426479615,0.2079469583472863,0.9799962662221696,0.2670768077359438,0.26947854466908194,0.0010364415244774347
SYY,250,0.00027677168313994797,0.06974646415126688,0.3615604797954973,0.10926163330693028,0.11018221060964128,0.0004880268649694176
T,250,0.0011050181214933854,0.2784645666163331,1.298167192904737,0.358361784075375,0.3616941708656811,0.0013162733033228557
TAP,250,-0.0007210695287740098,-0.18170952125105047,-0.8017242949138313,-0.1421077515242819,-0.14315906645984178,-0.0005098143469445392
TDG,250,0.0015323449487340427,0.38615092708097876,1.6915738714096902,0.5068361825715533,0.5117868673570665,0.0017436001305635108
TEL,250,0.00044520726299047687,0.11219223027360017,0.5288799521368008,0.1525474688924917,0.1538572730782799,0.0006564624448199455
TER,250,0.0010527403874086034,0.26529057762696806,0.6446203658897057,0.2606490584703913,0.2629872241202509,0.0012639955692380722
TFX,250,0.0005044890196434704,0.12713123295015455,0.4396223471542429,0.14806834308274563,0.14933725362582329,0.0007157442014729371
TGT,250,0.0008274883367329022,0.20852706085669137,0.5992783835512037,0.22386870001301729,0.22584823653737418,0.0010387435185623714
TJX,250,0.0007901310057462451,0.19911301344805377,1.160958375498812,0.2658678477514187,0.26825760775647733,0.0010013861875757112
TMO,250,0.0002735710320137998,0.06893990006747755,0.3238640390728785,0.10381902958018285,0.10469162103232343,0.0004848262138432694
TMUS,250,0.0013063046866491135,0.32918878103557664,2.357657128605312,0.4470254028334786,0.4513092543055379,0.0015175598684785832
TPR,250,0.000752479649254005,0.18962487161200925,0.6229614290333535,0.21572701166698227,0.21762835984385243,0.000963734831083473
TRGP,250,0.00196227792614932,0.49449403738962866,2.1891295153205923,0.6782816856525591,0.6852478206227466,0.002173533107978791
TRMB,250,7.955511526899311e-05,0.020047889047786264,0.06818913823343567,0.029604017667331783,0.029844349354975153,0.0002908102970984605
TROW,250,-0.0003484081667513729,-0.08779885802134596,-0.366528464713237,-0.060761740634507566,-0.061232639976426584,-0.0001371529849219043
TRV,250,0.0012362706556505434,0.31154020522393694,1.5026395341609502,0.40523723373860676,0.4090670056822565,0.0014475258374800118
TSCO,250,0.0006827543589646652,0.17205409845909564,0.697453701524215,0.21326855890317464,0.2151463838671519,0.0008940095407941342
TSLA,250,-0.0001701858352247555,-0.04288683047663839,-0.07897147413194464,-0.12611727925091398,-0.1270592299640475,4.106934660470918e-05
TSN,250,0.000688611383830766,0.17353006872535304,0.7923075285119277,0.2228560063130074,0.2248257935957798,0.0008998665656602327
TT,250,0.0021942710358358003,0.5529563010306217,2.0860544604010447,0.7622180538474856,0.7702235882396391,0.0024055262176652732
TXN,250,0.0008421499278415838,0.21222178181607912,0.8533080989249517,0.26208557985599756,0.2644379299632993,0.0010534051096710525
TXT,250,0.0005007281978002276,0.12618350584565735,0.5693696853625408,0.16594215705667748,0.16737508879798635,0.0007119833796296973
UAL,250,-0.0003585008224283553,-0.09034220725194553,-0.21712154775067366,-0.11423974589144625,-0.11509893414669792,-0.0001472456405988915
UDR,250,0.0003364530119965814,0.08478615902313852,0.3903471807483309,0.12031207738161753,0.12133074514957909,0.0005477081938260475
UHS,250,0.0021993010899391376,0.5542238746646627,2.1692222174374067,0.7683732501207723,0.7764562990403645,0.002410556271768606
ULTA,250,-0.0006598001788110506,-0.16626964506038475,-0.5130962857781355,-0.1518473400755942,-0.15296409376875864,-0.00044854499698158376
UNH,250,0.0007450688007756274,0.1877573377954581,0.843169735896886,0.23929116476878898,0.2414200071268029,0.000956323982605096
UNP,250,0.0004391973739391679,0.11067773823267031,0.6270671419432154,0.15862099150443099,0.15998647026705148,0.0006504525557686355
UPS,250,-0.0011353253573854753,-0.2861019900611398,-1.0677886009562843,-0.23482141040619842,-0.23645803368278673,-0.0009240701755560075
URI,250,0.0017058719779836067,0.4298797384518689,1.1578046047493926,0.5091719557401138,0.5141490768865675,0.0019171271598130736
USB,250,0.0009267944214701316,0.23355219421047316,0.7966647720814952,0.2740760704357661,0.27654733057231407,0.0011380496032996014
V,250,0.00026597612525101514,0.06702598356325581,0.44185803449078037,0.11390106983723913,0.11486272190197067,0.00047723130708048625
VLO,250,0.0003264711286241708,0.08227072441329103,0.2873980739894491,0.09844283362951822,0.09926823735348034,0.0005377263104536397
VMC,250,0.00027700595152852235,0.06980549978518763,0.30059529167552873,0.09999106732465535,0.10083003841687255,0.00048826113335799314
VRSK,250,0.0003304854438091551,0.08328233183990709,0.4265139007540511,0.12345582045148329,0.12450255511657238,0.0005417406256386243
VRSN,250,-0.0005797788565790898,-0.14610427185793062,-0.785842504500208,-0.10358274741514795,-0.10436658524276321,-0.00036852367474962065
VRTX,250,0.0012757124091116005,0.3214795270961233,1.3794439323664756,0.41238964975191705,0.4162964367838904,0.0014869675909410709
VTR,250,0.0013629850969602564,0.3434722444339846,1.4556553021526282,0.4417362574385799,0.4459620904874335,0.0015742402787897291
VZ,250,0.0006125108163963428,0.1543527257318784,0.6858394367365807,0.19850826298868607,0.2002457057965179,0.0008237659982258113
WAB,250,0.0014842808010189746,0.3740387618567816,1.7634660375560263,0.4941405455639092,0.4989480541740383,0.0016955359828484458
WAT,250,0.0008057098475865537,0.20303888159181155,0.672098534264072,0.2324746268731328,0.2345372855792418,0.0010169650294160203
WBA,250,-0.0034801310698245294,-0.8769930295957814,-1.8941997013011957,-0.6052070047153733,-0.6081314643705937,-0.003268875887995065
WDC,250,0.0015035828796004268,0.3789028856593076,0.9897049090822185,0.4271104796442473,0.43117669631900646,0.0017148380614298944
WEC,250,0.00031566423153510875,0.07954738634684741,0.40649123530231734,0.11935986158217093,0.12037004214168157,0.0005269194133645784
WELL,250,0.001376282432475958,0.3468231729839414,1.8141244495061226,0.4603097918257357,0.46474005254498296,0.0015875376143054281
WFC,250,0.0012631047829833575,0.3183024053118061,1.3100207610467667,0.40384151449246697,0.4076562920259519,0.0014743599648128268
WM,250,0.001054135209663448,0.26564207283518887,1.4939841952620097,0.3504872346002257,0.3537373371586474,0.0012653903914929172
WMB,250,0.0009642283019364981,0.2429855320879975,1.3279506217730468,0.31940046900215613,0.32232937950295204,0.001175483483765968
WMT,250,0.0012982400484878667,0.3271564922189424,1.781383468683695,0.43399152384985573,0.43813268558934304,0.0015094952303173338
WRB,250,0.0013274033966252387,0.33450565594956017,1.5308775391223552,0.4344065904625489,0.43855228146273295,0.0015386585784547084
WTW,250,0.0012259010063688364,0.30892705360494677,1.564218977335079,0.4052532458418834,0.40908318987089065,0.0014371561881983072
WY,250,-0.00039540623275996056,-0.09964237065551006,-0.43681129062770674,-0.06900764057653952,-0.06954004725964291,-0.0001841510509304939
WYNN,250,-0.0011767129826332522,-0.2965316716235796,-1.0751333938907794,-0.24360490244898414,-0.24529244934512617,-0.0009654578008037862
XEL,250,0.00021157149999040113,0.05331601799758109,0.23614428317199948,0.08352506389838266,0.08422064729221845,0.00042282668181987037
XOM,250,2.2704423228620652e-05,0.005721514653612404,0.028216450796656727,0.038935922560305425,0.03925344527078756,0.00023395960505808483
XYL,250,0.0010492576029135956,0.2644129159342261,1.2606590781313864,0.3407096541663557,0.3438581037645194,0.0012605127847430668
YUM,250,9.061446120907091e-07,0.0002283484422468587,0.0014024828894512648,0.040728161093460225,0.04106058630610976,0.00021216132644155718
ZBH,250,-0.00026086962908407595,-0.06573914652918714,-0.3150163022241688,-0.033403080499849414,-0.03366575584254228,-4.961444725460884e-05
ZTS,250,-0.0002688016500043667,-0.0677380158011004,-0.2599031155015792,-0.04690421036203751,-0.04727043274111098,-5.7546468174902e-05
